# P, Pc, E, M, R, EoS
3.747589876836535352e-12 7.200000000000000000e+01 4.889614220354887948e+02 1.572937292490945271e+00 1.322399999999811016e+01 MDI_3
4.585078315676661856e-12 7.300000000000000000e+01 4.921908753865408244e+02 1.578799530034060483e+00 1.321399999999811570e+01 MDI_3
1.646155896326857619e-12 7.400000000000000000e+01 4.954012966807044904e+02 1.584554780787718054e+00 1.320499999999812069e+01 MDI_3
3.700499661792251304e-12 7.500000000000000000e+01 4.985930713931593914e+02 1.590205907377875372e+00 1.319499999999812623e+01 MDI_3
4.734743965487051724e-12 7.600000000000000000e+01 5.017665720321526805e+02 1.595755667341942630e+00 1.318499999999813177e+01 MDI_3
3.356724015281458780e-12 7.700000000000000000e+01 5.049221587423425035e+02 1.601206717467927643e+00 1.317599999999813676e+01 MDI_3
4.545333287132120570e-12 7.800000000000000000e+01 5.080601798725292610e+02 1.606561618683008286e+00 1.316599999999814230e+01 MDI_3
3.225699483878165035e-12 7.900000000000000000e+01 5.111809725103114488e+02 1.611822840275175972e+00 1.315699999999814729e+01 MDI_3
4.802682605855882748e-12 8.000000000000000000e+01 5.142848629859879566e+02 1.616992765663178178e+00 1.314699999999815283e+01 MDI_3
4.646451872712865932e-12 8.100000000000000000e+01 5.173721673478420371e+02 1.622073693513409909e+00 1.313799999999815782e+01 MDI_3
5.399003187279648192e-12 8.200000000000000000e+01 5.204431918107659385e+02 1.627067843608321018e+00 1.312799999999816336e+01 MDI_3
5.347648061613519495e-12 8.300000000000000000e+01 5.234982331800314341e+02 1.631977359870461219e+00 1.311899999999816835e+01 MDI_3
4.741464538423082337e-12 8.400000000000000000e+01 5.265375792518672142e+02 1.636804313548212653e+00 1.310999999999817334e+01 MDI_3
3.081979291350782380e-12 8.500000000000000000e+01 5.295615091923762066e+02 1.641550706687111116e+00 1.310099999999817832e+01 MDI_3
5.312132201775619483e-12 8.600000000000000000e+01 5.325702938962052713e+02 1.646218474220947803e+00 1.309099999999818387e+01 MDI_3
4.791449828452083640e-12 8.700000000000000000e+01 5.355641963262743275e+02 1.650809488229324051e+00 1.308199999999818885e+01 MDI_3
4.422456242197250090e-12 8.800000000000000000e+01 5.385434718357727206e+02 1.655325559603409102e+00 1.307299999999819384e+01 MDI_3
5.099492382675966959e-12 8.900000000000000000e+01 5.415083684735400311e+02 1.659768442275362688e+00 1.306399999999819883e+01 MDI_3
4.962326434247492594e-12 9.000000000000000000e+01 5.444591272738678072e+02 1.664139829604009524e+00 1.305499999999820382e+01 MDI_3
4.955048537445569192e-12 9.100000000000000000e+01 5.473959825316818524e+02 1.668441365966106371e+00 1.304599999999820881e+01 MDI_3
5.064688530226826111e-12 9.200000000000000000e+01 5.503191620639959183e+02 1.672674642711497794e+00 1.303699999999821380e+01 MDI_3
4.394499283641331991e-12 9.300000000000000000e+01 5.532288874584648966e+02 1.676841201335541376e+00 1.302799999999821878e+01 MDI_3
4.760213871325411470e-12 9.400000000000000000e+01 5.561253743098066025e+02 1.680942536596466086e+00 1.301899999999822377e+01 MDI_3
5.318815764648338428e-12 9.500000000000000000e+01 5.590088324448079220e+02 1.684980097084095352e+00 1.300999999999822876e+01 MDI_3
2.737476970532729550e-12 9.600000000000000000e+01 5.618794661365816410e+02 1.688955287868106003e+00 1.300199999999823319e+01 MDI_3
4.386143622009642526e-12 9.700000000000000000e+01 5.647374743086944591e+02 1.692869470292456713e+00 1.299299999999823818e+01 MDI_3
4.310346128415817591e-12 9.800000000000000000e+01 5.675830507297463328e+02 1.696723969447800240e+00 1.298399999999824317e+01 MDI_3
5.397090364455237454e-12 9.900000000000000000e+01 5.704163841989395678e+02 1.700520066783682172e+00 1.297499999999824816e+01 MDI_3
4.182618374132281554e-12 1.000000000000000000e+02 5.732376587231440226e+02 1.704259009490726173e+00 1.296699999999825259e+01 MDI_3
4.471130868566074745e-12 1.010000000000000000e+02 5.760470536859285176e+02 1.707942006360179343e+00 1.295799999999825758e+01 MDI_3
2.622435040243155321e-12 1.020000000000000000e+02 5.788447440090006921e+02 1.711570232685675652e+00 1.294999999999826201e+01 MDI_3
4.121248291921461173e-12 1.030000000000000000e+02 5.816309003064664012e+02 1.715144829981734897e+00 1.294099999999826700e+01 MDI_3
2.527036115980641400e-12 1.040000000000000000e+02 5.844056890322964364e+02 1.718666907420066892e+00 1.293299999999827143e+01 MDI_3
4.272867179270772411e-12 1.050000000000000000e+02 5.871692726213611877e+02 1.722137541876400446e+00 1.292399999999827642e+01 MDI_3
3.864514041247579295e-12 1.060000000000000000e+02 5.899218096243745322e+02 1.725557784195440370e+00 1.291599999999828086e+01 MDI_3
4.960621258176744004e-12 1.070000000000000000e+02 5.926634548370639095e+02 1.728928652245712572e+00 1.290699999999828584e+01 MDI_3
4.612436667992096147e-12 1.080000000000000000e+02 5.953943594238658079e+02 1.732251140031420444e+00 1.289899999999829028e+01 MDI_3
3.729438081907860430e-12 1.090000000000000000e+02 5.981146710364288310e+02 1.735526206725992227e+00 1.289099999999829471e+01 MDI_3
5.356983013374132182e-12 1.100000000000000000e+02 6.008245339271862804e+02 1.738754793389519326e+00 1.288199999999829970e+01 MDI_3
4.379237928516239611e-12 1.110000000000000000e+02 6.035240890582483644e+02 1.741937813378223732e+00 1.287399999999830413e+01 MDI_3
3.719024534549132356e-12 1.120000000000000000e+02 6.062134742058473194e+02 1.745076155700838294e+00 1.286599999999830857e+01 MDI_3
4.042769461925249466e-12 1.130000000000000000e+02 6.088928240605541760e+02 1.748170686093779569e+00 1.285799999999831300e+01 MDI_3
3.681747394469686360e-12 1.140000000000000000e+02 6.115622703234761275e+02 1.751222247570719759e+00 1.284999999999831743e+01 MDI_3
3.435180274993540546e-12 1.150000000000000000e+02 6.142219417986291319e+02 1.754231661218788929e+00 1.284199999999832187e+01 MDI_3
3.285279294013173195e-12 1.160000000000000000e+02 6.168719644816694654e+02 1.757199727078855300e+00 1.283399999999832630e+01 MDI_3
8.183708821922795024e-12 1.170000000000000000e+02 6.195124616451596467e+02 1.760127224645952060e+00 1.282499999999833129e+01 MDI_3
3.256333005822949064e-12 1.180000000000000000e+02 6.221435539205301666e+02 1.763014913640311709e+00 1.281799999999833517e+01 MDI_3
3.377389648935526605e-12 1.190000000000000000e+02 6.247653593768953897e+02 1.765863534624482423e+00 1.280999999999833960e+01 MDI_3
