# P, Pc, E, M, R, EoS
6.251774811836796714e-13 2.600000000000000000e+01 3.072867483192554801e+02 1.015873274331310805e+00 1.298199999999824428e+01 BGP
5.914686565297361201e-13 2.700000000000000000e+01 3.113035755274950134e+02 1.036839846164658407e+00 1.298599999999824206e+01 BGP
1.086684272569606454e-12 2.800000000000000000e+01 3.152286532909276957e+02 1.057246381717791284e+00 1.298999999999823984e+01 BGP
1.301382312832422983e-12 2.900000000000000000e+01 3.190674993452361718e+02 1.077118986144496082e+00 1.299299999999823818e+01 BGP
9.348908577074528163e-13 3.000000000000000000e+01 3.228251282233682673e+02 1.096481880005178766e+00 1.299599999999823652e+01 BGP
9.112347450577703852e-13 3.100000000000000000e+01 3.265061121653660052e+02 1.115357604329035857e+00 1.299899999999823486e+01 BGP
6.156791357171854258e-13 3.200000000000000000e+01 3.301146329479229280e+02 1.133767172757597086e+00 1.300199999999823319e+01 BGP
1.135825385703311184e-12 3.300000000000000000e+01 3.336545262263997529e+02 1.151730200798879666e+00 1.300499999999823153e+01 BGP
5.512316974802285611e-13 3.400000000000000000e+01 3.371293196632126410e+02 1.169265075340408577e+00 1.300699999999823042e+01 BGP
6.039061765272975304e-13 3.500000000000000000e+01 3.405422658689506079e+02 1.186388991995238174e+00 1.300899999999822931e+01 BGP
1.961939692204537874e-12 3.600000000000000000e+01 3.438963709887794948e+02 1.203118141725503687e+00 1.301099999999822820e+01 BGP
1.749154703161319674e-12 3.700000000000000000e+01 3.471944196138148300e+02 1.219467723474930931e+00 1.301299999999822710e+01 BGP
1.023253238080102771e-12 3.800000000000000000e+01 3.504389965756893730e+02 1.235452062139705154e+00 1.301499999999822599e+01 BGP
1.262218049353813142e-12 3.900000000000000000e+01 3.536325060853924924e+02 1.251084679722408444e+00 1.301599999999822543e+01 BGP
1.382940715111382910e-12 4.000000000000000000e+01 3.567771885992585794e+02 1.266378340245855494e+00 1.301699999999822488e+01 BGP
1.372518209496963064e-12 4.100000000000000000e+01 3.598751357316558028e+02 1.281345105614265956e+00 1.301799999999822433e+01 BGP
1.049010375231124083e-12 4.200000000000000000e+01 3.629283034823536127e+02 1.295996407201862599e+00 1.301899999999822377e+01 BGP
2.503463727904959808e-12 4.300000000000000000e+01 3.659385240043210956e+02 1.310343082757435607e+00 1.301899999999822377e+01 BGP
1.891081235364790327e-12 4.400000000000000000e+01 3.689075161029559240e+02 1.324395411216577889e+00 1.301999999999822322e+01 BGP
2.240699195032768988e-12 4.500000000000000000e+01 3.718368946290042345e+02 1.338163080403050209e+00 1.301999999999822322e+01 BGP
2.440698261844934849e-12 4.600000000000000000e+01 3.747281789035583301e+02 1.351655531973839475e+00 1.301999999999822322e+01 BGP
2.463804327356397787e-12 4.700000000000000000e+01 3.775828002935936638e+02 1.364881536942875284e+00 1.301999999999822322e+01 BGP
2.289679812294072706e-12 4.800000000000000000e+01 3.804021090398132969e+02 1.377849501176490410e+00 1.301999999999822322e+01 BGP
1.939536823496429820e-12 4.900000000000000000e+01 3.831873804245234396e+02 1.390567458437001136e+00 1.301999999999822322e+01 BGP
1.475069382328691119e-12 5.000000000000000000e+01 3.859398203554017641e+02 1.403043080077085669e+00 1.301999999999822322e+01 BGP
2.063394162355949945e-12 5.100000000000000000e+01 3.886605704309675389e+02 1.415283666372729954e+00 1.301899999999822377e+01 BGP
2.455597351342588696e-12 5.200000000000000000e+01 3.913507125450097988e+02 1.427296225220936465e+00 1.301799999999822433e+01 BGP
1.479369638519993040e-12 5.300000000000000000e+01 3.940112730799335736e+02 1.439087451184491551e+00 1.301799999999822433e+01 BGP
1.572359195917062466e-12 5.400000000000000000e+01 3.966432267327345471e+02 1.450663736102103085e+00 1.301699999999822488e+01 BGP
1.443700694631355888e-12 5.500000000000000000e+01 3.992475000119466131e+02 1.462031219198064891e+00 1.301599999999822543e+01 BGP
1.321564496038591301e-12 5.600000000000000000e+01 4.018249744392848015e+02 1.473195776368611432e+00 1.301499999999822599e+01 BGP
4.096625495032262132e-12 5.700000000000000000e+01 4.043764894857114314e+02 1.484163059326167877e+00 1.301299999999822710e+01 BGP
1.897694369946920312e-12 5.800000000000000000e+01 4.069028452681967565e+02 1.494938468227902773e+00 1.301199999999822765e+01 BGP
1.355140257992972308e-12 5.900000000000000000e+01 4.094048050304397748e+02 1.505527204523853690e+00 1.301099999999822820e+01 BGP
2.001378200560627185e-12 6.000000000000000000e+01 4.118830974281995054e+02 1.515934262227198293e+00 1.300899999999822931e+01 BGP
4.345888027326605663e-12 6.100000000000000000e+01 4.143384186376037519e+02 1.526164442656331888e+00 1.300699999999823042e+01 BGP
1.632906495880262457e-12 6.200000000000000000e+01 4.167714343028056874e+02 1.536222364459631118e+00 1.300599999999823098e+01 BGP
1.950749024671346547e-12 6.300000000000000000e+01 4.191827813376050926e+02 1.546112473065962778e+00 1.300399999999823208e+01 BGP
4.789626801757592224e-12 6.400000000000000000e+01 4.215730695941133490e+02 1.555839046853911389e+00 1.300199999999823319e+01 BGP
5.066622230979282475e-12 6.500000000000000000e+01 4.239428834101827306e+02 1.565406209956886618e+00 1.299999999999823430e+01 BGP
5.009115536014024369e-12 6.600000000000000000e+01 4.262927830461275676e+02 1.574817936147192787e+00 1.299799999999823541e+01 BGP
4.915283754048212808e-12 6.700000000000000000e+01 4.286233060202010847e+02 1.584078060442196456e+00 1.299599999999823652e+01 BGP
4.644581508900189997e-12 6.800000000000000000e+01 4.309349683513588616e+02 1.593190278912741231e+00 1.299399999999823763e+01 BGP
3.175961439718716660e-12 6.900000000000000000e+01 4.332282657170039215e+02 1.602158160226309747e+00 1.299199999999823874e+01 BGP
5.285618834136513977e-12 7.000000000000000000e+01 4.355036745326700043e+02 1.610985150488653650e+00 1.298899999999824040e+01 BGP
5.314937849820918972e-12 7.100000000000000000e+01 4.377616529599375781e+02 1.619674578398649478e+00 1.298699999999824151e+01 BGP
4.349861103032011587e-12 7.200000000000000000e+01 4.400026418482908639e+02 1.628229660856215455e+00 1.298499999999824261e+01 BGP
5.170032356725883187e-12 7.300000000000000000e+01 4.422270656160966382e+02 1.636653510133315503e+00 1.298199999999824428e+01 BGP
4.673204313176248812e-12 7.400000000000000000e+01 4.444353330754127569e+02 1.644949129427927481e+00 1.297999999999824539e+01 BGP
5.282558499863425940e-12 7.500000000000000000e+01 4.466278382049150082e+02 1.653119430998597039e+00 1.297699999999824705e+01 BGP
4.445686715752859419e-12 7.600000000000000000e+01 4.488049608748479500e+02 1.661167231407892464e+00 1.297499999999824816e+01 BGP
4.693846995419468498e-12 7.700000000000000000e+01 4.509670675275663712e+02 1.669095257514868091e+00 1.297199999999824982e+01 BGP
2.697117619722163161e-12 7.800000000000000000e+01 4.531145118169246757e+02 1.676906150471968449e+00 1.296999999999825093e+01 BGP
4.485618448319238000e-12 7.900000000000000000e+01 4.552476352094950585e+02 1.684602465831698481e+00 1.296699999999825259e+01 BGP
4.362612202821052410e-12 8.000000000000000000e+01 4.573667675503441501e+02 1.692186690325725440e+00 1.296399999999825425e+01 BGP
5.086519895313806515e-12 8.100000000000000000e+01 4.594722275958710611e+02 1.699661224966579454e+00 1.296099999999825592e+01 BGP
